Tour;Tournament Year;Tournament #;Permanent Tournament #;Course #;Team ID;Team Number;Player Number;Player Name;Round Number;Event Name;Course Name;Course Par;Course Yardage;Tee Time;Round Score;End of Round Finish Pos. (numeric);End of Round Finish Pos. (text); End of Event Pos. (numeric);End of Event Pos. (text);In Playoff;Eagles;Eagles(Rank);Birdies;Birdies (Rank);Pars;Bogeys;Bogeys (Rank);Doubles;Others;Total Holes Over Par; Bogey Avoidance Rank;Longest Drive;Longest Drives(Rank);Driving Distance(Total Distance);Driving Distance(Total Drives);Driving Distance(Rank);Driving Dist. - All Drives(Tot. Dist.);Driving Dist. - All Drives(# of Drives);Driving Dist. - All Drives(Rank);Drives Over 300 Yards (# of Drives);Driving Acc. %(Fairways Hit);Driving Accuracy Rank;Left Rough Tendency(Total Left Rough);Right Rough Tendency(Total Right Rough);App.   50-75 yds(ft);App.   50-75 yds(attempts);App.   75-100 yds(ft);App.   75-100 yds(attempts);App.   100-125 yds(ft);App.   100-125 yds(attempts);Approaches   50-125 Yards(ft);Approaches   50-125 Yards(attempts);Approaches   125-150 Yards(ft);Approaches   125-150 Yards(attempts);Approaches   150-175 Yards(ft);Approaches   150-175 Yards(attempts);Approaches   175-200 Yards(ft);Approaches   175-200 Yards(attempts);Approaches   >200 Yards(ft);Approaches   >200 Yards(attempts);App.   50-75 yds(ft) - Rough;App.   50-75 yds(attempts) - Rough;App.   75-100 yds(ft) - Rough;App.   75-100 yds(attempts) - Rough;App.   100-125 yds(ft) - Rough;App.   100-125 yds(attempts) - Rough;Approaches   50-125 Yards(ft) - Rough;Approaches   50-125 Yards(attempts) - Rough;Approaches   125-150 Yards(ft) - Rough;Approaches   125-150 Yards(attempts) - Rough;Approaches   150-175 Yards(ft) - Rough;Approaches   150-175 Yards(attempts) - Rough;Approaches   175-200 Yards(ft) - Rough;Approaches   175-200 Yards(attempts) - Rough;Approaches   >200 Yards(ft) - Rough;Approaches   >200 Yards(attempts) - Rough;Total Holes Played;Total Greens in Regulation;GIR Rank;Total Distance(ft) Prox to Hole; # of Attempts Prox to Hole;Proximity to Hole (Rank);Fairway Prox(attempts);Fairway Prox(distance in ft);Fairway Prox (Rank);Rough Prox(attempts);Rough Prox(distance in ft);Rough Prox (Rank);Left Rough Prox(attempts);Left Rough Prox(distance in ft);Right Rough Prox(attempts);Right Rough Prox(distance in ft);Going for Green(attempts);Going for Green(non-attempts);Going for the Green(successes);Scrambling Par or Better;Scrambling Missed GIR;Scrambling (Rank);Scrambling Proximity (Total Distance);Scrambling Proximity (# of shots);Scrambling Proximity (rank);Scrambling from the Rough(successes);Scrambling from the Rough(attempts);Scrambling from the Fringe(successes);Scrambling from the Fringe(attempts);Scrambling   >30 Yards(successes); Scrambling   >30 Yards(attempts);Scrambling   20-30 Yards(successes); Scrambling   20-30 Yards(attempts);Scrambling   10-20 Yards(successes); Scrambling   10-20 Yards(attempts);Scrambling   < 10 Yards(successes); Scrambling   < 10 Yards(attempts);Sand Save %(# Saves);Sand Save %(# Bunkers);Sand Save (Rank);Prox to Hole from Sand(Total Distance); Prox to Hole from Sand(# of Shots);Total Hole Outs;Longest Hole Out(yards);Overall Putting Avg(# of Putts); Putting Avg(GIR Putts);One-Putt %(# of One Putts);3-Putt Avoid(Total 3 Putts);Approach Putt Performance(attempts);Approach Putt Performance(ft));Avg Distance of Putts Made(Total Distance of Putts);Putting   3'(attempts);Putting   3'(putts made);Putting   4'(attempts);Putting   4'(putts made);Putting   5'(attempts);Putting   5'(putts made);Putting   6'(attempts);Putting   6'(putts made);Putting   7'(attempts);Putting   7'(putts made);Putting   8'(attempts);Putting   8'(putts made);Putting   9'(attempts);Putting   9'(putts made);Putting   10'(attempts);Putting   10'(putts made);Putting Inside 5' (putts made);Putting Inside 5' (attempts);Putting Inside 5 Feet (Rank);Putting   5' - 10' (putts made);Putting   5' - 10' (attempts);Putting   5' - 10' (Rank);Putting   4'-8'(attempts);Putting   4'-8'(putts made);Putting   4' - 8' (Rank);Putting-Inside 10'(attempts);Putting-Inside 10'(putts made);Putting-Inside 10'(rank);Putting   10'-15'(attempts);Putting   10'-15'(putts made);Putting   10'-15'(rank);Putting   15-20'(attempts);Putting   15'-20'(putts made);Putting   15'-20'(rank);Putting   20'-25'(attempts);Putting   20'-25'(putts made);Putting   20'-25'(rank);Putting   >25'(attempts);Putting   >25'(putts made);Putting   >25'(rank);Putting   > 10' (putts made);Putting   > 10' (attempts);Putting   > 10' (rank);Total Putts Gained;
R;2011;410;060;688;  ;000;02206;Toms, David;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:10;069;016; T16;016; T16;;  00000000000;  2;          5;4;         10;          2;5;          1;;              3;010;00000000312;64;00000000575;00000000002;21;00000003961;00000000014;24;          2;00000000008;  10;00000000001;00000000005;;000;         24.083;002;         51.000;002;         75.083;00000000004;         35.250;002;         65.000;001;         19.500;002;        161.417;004;  ;;;;;;;;      9.667;          1;     35.667;          1;    129.917;          2;    106.167;          1;00000000018;  00000000012;17;        637.667;00000000018;  15;00000000013;    356.250;8;00000000005;    281.417;22;00000000000;;00000000005;    281.417;  00000000000;00000000002;00000000000;00000000003;00000000006;12;     99.833;          6;27;00000000001;00000000001;00000000000;00000000000;00000000001;00000000002;00000000001;00000000001;00000000001;00000000002;00000000000;00000000001;00000000001;00000000004;20;           11.833;00000000002;00000000000;00000000000;00000000027;00000000019;00000000009;00000000000;00000000009;     12.917;00000000926;00000000010;00000000010;00000000001;00000000001;  00000000002;00000000002;00000000001;00000000000;00000000002;00000000002;00000000000;00000000000;00000000001;00000000000;00000000001;00000000001;         13;         13;1;          5;            3;12;00000000005;00000000004;8;00000000018;00000000016;15;00000000002;00000000001;4;00000000002;00000000001;3;00000000000;00000000000;;00000000005;00000000000;7;          2;          9;8;  1.994;
R;2011;410;060;688;  ;000;06527;Stricker, Steve;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:00;072;015;  15;015;  15;;  00000000000;  2;          4;7;          9;          4;20;          1;;              5;026;00000000317;50;00000000605;00000000002;9;00000004053;00000000014;18;          4;00000000008;  10;00000000003;00000000001;;000;;000;         16.167;002;         16.167;00000000002;         55.167;002;         38.000;002;         45.833;002;        219.583;004;  ;;;;     40.000;          1;     40.000;          1;;;    244.583;          3;;;;;00000000018;  00000000011;21;        677.083;00000000018;  18;00000000012;    374.750;16;00000000004;    284.583;28;00000000003;    244.583;00000000001;     40.000;  00000000001;00000000001;00000000001;00000000002;00000000007;28;     66.000;          6;18;00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;00000000000;00000000004;00000000002;00000000002;00000000000;00000000000;00000000001;00000000005;23;           61.833;00000000005;00000000000;00000000000;00000000031;00000000019;00000000006;00000000001;00000000012;     28.750;00000001114;00000000010;00000000010;00000000003;00000000002;  00000000003;00000000003;00000000000;00000000000;00000000000;00000000000;00000000001;00000000000;00000000002;00000000001;00000000001;00000000000;         16;         15;20;          4;            1;23;00000000004;00000000003;11;00000000020;00000000016;29;00000000001;00000000000;17;00000000003;00000000001;6;00000000002;00000000000;4;00000000005;00000000001;3;          2;         11;10;  .362-;
R;2011;410;060;688;  ;000;06567;Singh, Vijay;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:20;069;016; T16;016; T16;;  00000000000;  2;          3;14;         13;          2;5;;;              2;005;00000000328;19;00000000589;00000000002;16;00000004115;00000000014;11;          7;00000000005;  26;00000000004;00000000005;;000;;000;         11.583;001;         11.583;00000000001;         25.917;002;;000;         18.417;001;        114.750;004;  ;;      8.500;          1;;;      8.500;          1;     40.250;          2;    130.417;          3;     61.333;          1;    195.667;          2;00000000018;  00000000014;6;        617.000;00000000018;  13;00000000008;    170.667;2;00000000009;    436.167;17;00000000004;    194.667;00000000005;    241.500;  00000000002;00000000000;00000000002;00000000002;00000000004;12;     22.083;          3;11;00000000001;00000000002;00000000000;00000000000;00000000001;00000000001;00000000001;00000000002;00000000000;00000000001;00000000000;00000000000;00000000000;00000000000;;  ;00000000000;00000000000;00000000000;00000000033;00000000027;00000000004;00000000001;00000000014;     34.667;00000000741;00000000012;00000000012;00000000001;00000000001;  00000000001;00000000001;00000000001;00000000001;00000000001;00000000001;00000000002;00000000000;00000000002;00000000001;00000000001;00000000000;         14;         14;1;          7;            3;20;00000000005;00000000003;16;00000000021;00000000017;27;00000000004;00000000001;14;00000000003;00000000000;10;00000000000;00000000000;;00000000005;00000000000;7;          1;         12;19; 1.242-;
R;2011;410;060;688;  ;000;20645;Senden, John;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:00;071;025;  25;025;  25;;  00000000000;  2;          2;21;         13;          3;14;;;              3;010;00000000311;68;00000000571;00000000002;25;00000004020;00000000014;21;          6;00000000004;  30;00000000006;00000000003;;000;;000;;000;;00000000000;         76.333;002;         17.417;001;         34.750;001;        208.250;004;  ;;;;     53.667;          1;     53.667;          1;     87.917;          3;    166.333;          3;;;    141.833;          2;00000000018;  00000000015;2;        833.500;00000000018;  28;00000000008;    336.750;30;00000000009;    449.750;18;00000000006;    299.583;00000000003;    150.167;  00000000002;00000000000;00000000000;00000000000;00000000003;30;     36.417;          3;21;00000000000;00000000003;00000000000;00000000000;00000000000;00000000001;00000000000;00000000001;00000000000;00000000001;00000000000;00000000000;00000000000;00000000000;;  ;00000000000;00000000000;00000000000;00000000034;00000000028;00000000002;00000000000;00000000016;     37.000;00000000653;00000000012;00000000012;00000000004;00000000004;  00000000001;00000000001;00000000000;00000000000;00000000001;00000000000;00000000000;00000000000;00000000000;00000000000;00000000001;00000000000;         17;         17;1;          2;  ;26;00000000002;00000000001;22;00000000019;00000000017;14;00000000003;00000000001;10;00000000002;00000000000;10;00000000001;00000000000;4;00000000009;00000000000;7;          1;         15;23;  .331-;
R;2011;410;060;688;  ;000;21731;Jacobson, Fredrik;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:20;075;016; T16;016; T16;;  00000000000;  2;          1;25;         12;          4;20;          1;;              5;026;00000000305;96;00000000544;00000000002;30;00000003942;00000000014;27;          1;00000000008;  10;00000000002;00000000003;;000;         23.833;002;         44.667;002;         68.500;00000000004;          7.000;001;        106.583;002;         48.583;002;        198.250;004;  ;;;;;;;;     55.250;          1;    112.250;          2;;;    104.667;          1;00000000018;  00000000009;26;        742.500;00000000018;  27;00000000013;    428.917;21;00000000004;    272.167;27;00000000002;    160.167;00000000002;    112.000;  00000000001;00000000001;00000000000;00000000004;00000000009;19;    140.417;          8;28;00000000001;00000000003;00000000000;00000000000;00000000001;00000000002;00000000000;00000000002;00000000002;00000000004;00000000001;00000000001;00000000002;00000000005;16;           64.417;00000000005;00000000000;00000000000;00000000031;00000000017;00000000005;00000000000;00000000013;     19.167;00000000746;00000000014;00000000014;00000000000;00000000000;  00000000000;00000000000;00000000002;00000000001;00000000002;00000000001;00000000001;00000000000;00000000001;00000000001;00000000000;00000000000;         14;         14;1;          6;            3;15;00000000005;00000000002;24;00000000020;00000000017;18;00000000004;00000000000;17;00000000001;00000000001;1;00000000001;00000000000;4;00000000005;00000000000;7;          1;         11;18;  .859-;
R;2011;410;060;688;  ;000;21878;Wilson, Mark;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;11:40;069;026; T26;026; T26;;  00000000000;  2;          3;14;         13;          2;5;;;              2;005;00000000310;75;00000000595;00000000002;13;00000003961;00000000014;24;          2;00000000008;  10;00000000000;00000000004;;000;         12.500;001;         33.917;003;         46.417;00000000004;         51.000;002;;000;         65.833;003;        144.000;004;  ;;;;;;;;;;     91.667;          2;     36.333;          1;;;00000000018;  00000000015;2;        540.417;00000000018;  5;00000000013;    307.250;6;00000000003;    128.000;14;00000000000;;00000000003;    128.000;  00000000001;00000000001;00000000000;00000000002;00000000003;5;     37.417;          3;22;00000000002;00000000002;00000000000;00000000000;00000000000;00000000000;00000000002;00000000002;00000000000;00000000001;00000000000;00000000000;00000000001;00000000001;1;            1.000;00000000001;00000000000;00000000000;00000000032;00000000028;00000000005;00000000001;00000000013;     33.000;00000000829;00000000011;00000000011;00000000004;00000000004;  00000000000;00000000000;00000000001;00000000001;00000000001;00000000000;00000000001;00000000001;00000000000;00000000000;00000000002;00000000000;         15;         15;1;          5;            2;21;00000000003;00000000002;15;00000000020;00000000017;18;00000000002;00000000000;17;00000000003;00000000000;10;00000000001;00000000000;4;00000000006;00000000001;4;          1;         12;19; 1.343-;
R;2011;410;060;688;  ;000;21961;Howell III, Charles;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:10;068;006;  T6;006;  T6;;  00000000001;  1;          4;7;          9;          4;20;;;              4;017;00000000331;15;00000000629;00000000002;3;00000004190;00000000014;5;          7;00000000010;  4;00000000001;00000000003;;000;;000;          2.250;001;          2.250;00000000001;         57.833;003;        108.667;004;         75.000;002;        201.417;004;  ;;;;     35.417;          1;     35.417;          1;    127.083;          2;;;;;     91.333;          1;00000000018;  00000000014;6;        699.000;00000000018;  20;00000000014;    445.167;18;00000000004;    253.833;26;00000000001;     35.417;00000000003;    218.417;  00000000002;00000000000;00000000001;00000000001;00000000004;29;    106.417;          4;30;00000000001;00000000003;00000000000;00000000001;00000000000;00000000001;00000000000;00000000001;00000000001;00000000002;00000000000;00000000000;00000000001;00000000001;1;  ;00000000000;00000000000;00000000000;00000000029;00000000024;00000000006;00000000001;00000000011;     19.000;00000001117;00000000011;00000000011;00000000003;00000000003;  00000000001;00000000000;00000000000;00000000000;00000000001;00000000000;00000000000;00000000000;00000000000;00000000000;00000000001;00000000000;         15;         14;22;          2;  ;26;00000000002;00000000000;27;00000000017;00000000014;23;00000000002;00000000000;17;00000000001;00000000001;1;00000000003;00000000001;1;00000000006;00000000001;4;          3;         12;6;   .561;
R;2011;410;060;688;  ;000;22046;Ogilvy, Geoff;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:40;068;011; T11;011; T11;;  00000000000;  2;          6;1;          9;          2;5;          1;;              3;010;00000000305;96;00000000595;00000000002;13;00000004022;00000000014;19;          5;00000000011;  2;00000000001;00000000002;;000;;000;         38.000;003;         38.000;00000000003;         18.167;001;         60.583;002;        127.333;004;        209.417;005;  ;;;;;;;;;;     53.500;          2;;;    130.917;          1;00000000018;  00000000011;21;        637.917;00000000018;  15;00000000015;    453.500;13;00000000003;    184.417;25;00000000001;    130.917;00000000002;     53.500;  00000000002;00000000000;00000000001;00000000004;00000000007;9;     74.333;          7;16;00000000002;00000000005;00000000001;00000000001;00000000000;00000000001;00000000001;00000000002;00000000003;00000000004;00000000000;00000000000;00000000001;00000000001;1;            4.583;00000000001;00000000000;00000000000;00000000025;00000000017;00000000011;00000000000;00000000007;     16.500;00000001062;00000000008;00000000008;00000000003;00000000003;  00000000001;00000000001;00000000001;00000000001;00000000001;00000000001;00000000000;00000000000;00000000001;00000000001;00000000000;00000000000;         12;         12;1;          3;            3;1;00000000003;00000000003;1;00000000015;00000000015;1;00000000004;00000000002;4;00000000003;00000000001;6;00000000001;00000000000;4;00000000002;00000000000;7;          3;         10;3;  2.907;
R;2011;410;060;688;  ;000;22371;Baddeley, Aaron;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:50;072;003;  T3;003;  T3;;  00000000000;  2;          2;21;         12;          4;20;;;              4;017;00000000351;3;00000000598;00000000002;12;00000004249;00000000014;3;          8;00000000006;  21;00000000006;00000000002;          4.083;001;         23.167;001;         21.417;002;         48.667;00000000004;;000;         33.250;002;         20.000;001;        155.667;004;  ;;;;     42.083;          1;     42.083;          1;    202.417;          5;;;;;;;00000000018;  00000000012;17;        507.167;00000000018;  3;00000000011;    257.583;5;00000000006;    244.500;12;00000000005;    229.917;00000000001;     14.583;  00000000001;00000000001;00000000000;00000000003;00000000006;12;     24.750;          4;6;00000000000;00000000001;00000000000;00000000000;00000000001;00000000002;00000000001;00000000001;00000000000;00000000001;00000000001;00000000001;00000000001;00000000001;1;            6.667;00000000001;00000000000;00000000000;00000000030;00000000023;00000000007;00000000001;00000000011;     18.000;00000000563;00000000013;00000000013;00000000003;00000000002;  00000000001;00000000000;00000000001;00000000001;00000000002;00000000002;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;         17;         15;27;          3;            3;1;00000000004;00000000003;11;00000000020;00000000018;11;00000000002;00000000000;17;00000000006;00000000000;10;00000000000;00000000000;;00000000002;00000000000;7;;         10;25; 1.883-;
R;2011;410;060;688;  ;000;22405;Rose, Justin;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;11:50;067;020; T20;020; T20;;  00000000000;  2;          4;7;         13;          1;2;;;              1;002;00000000330;16;00000000621;00000000002;5;00000004101;00000000014;14;          5;00000000011;  2;00000000000;00000000002;;000;;000;        107.750;004;        107.750;00000000004;         55.750;004;         51.750;002;         48.167;001;        225.250;005;  ;;;;;;;;;;     34.333;          1;;;;;00000000018;  00000000015;2;        535.000;00000000018;  4;00000000016;    488.667;14;00000000001;     34.333;8;00000000000;;00000000001;     34.333;  00000000001;00000000001;00000000000;00000000003;00000000003;1;      9.167;          3;1;00000000003;00000000003;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000003;00000000003;00000000000;00000000000;00000000000;00000000000;;  ;00000000000;00000000000;00000000000;00000000030;00000000027;00000000007;00000000001;00000000011;     28.833;00000000881;00000000010;00000000010;00000000003;00000000003;  00000000002;00000000002;00000000001;00000000001;00000000002;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;         15;         15;1;          3;            1;22;00000000005;00000000003;16;00000000018;00000000016;15;00000000002;00000000001;4;00000000002;00000000001;3;00000000001;00000000000;4;00000000007;00000000000;7;          2;         12;11;   .475;
R;2011;410;060;688;  ;000;23108;Kuchar, Matt;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:50;073;020; T20;020; T20;;  00000000000;  2;          1;25;         13;          4;20;;;              4;017;00000000311;68;00000000614;00000000002;7;00000003970;00000000014;23;          4;00000000006;  21;00000000004;00000000003;;000;;000;;000;;00000000000;         14.500;001;         23.667;001;        117.750;003;        167.583;005;  ;;;;     35.583;          1;     35.583;          1;;;    131.500;          4;     64.083;          1;     98.417;          1;00000000018;  00000000011;21;        691.750;00000000018;  19;00000000010;    323.500;19;00000000007;    329.583;16;00000000004;    198.667;00000000003;    130.917;  00000000002;00000000000;00000000000;00000000003;00000000007;20;     77.917;          7;19;00000000000;00000000002;00000000001;00000000001;00000000000;00000000000;00000000001;00000000004;00000000001;00000000002;00000000001;00000000001;00000000001;00000000004;20;           35.500;00000000003;00000000000;00000000000;00000000031;00000000021;00000000005;00000000000;00000000013;     25.333;00000000546;00000000012;00000000012;00000000002;00000000002;  00000000003;00000000003;00000000001;00000000000;00000000000;00000000000;00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;         17;         17;1;          2;            1;15;00000000005;00000000004;8;00000000019;00000000018;5;00000000005;00000000000;17;00000000002;00000000000;10;00000000003;00000000000;4;00000000002;00000000000;7;;         12;25; 1.524-;
R;2011;410;060;688;  ;000;23623;Van Pelt, Bo;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:00;068;009;   9;009;   9;;  00000000000;  2;          4;7;         12;          2;5;;;              2;005;00000000343;6;00000000560;00000000002;28;00000004142;00000000014;8;          6;00000000012;  1;00000000001;00000000000;;000;          7.750;001;         76.833;003;         84.583;00000000004;        105.917;003;;000;        119.667;002;        291.417;006;  ;;;;     16.833;          1;     16.833;          1;     15.333;          1;;;;;;;00000000018;  00000000013;10;        633.750;00000000018;  14;00000000015;    601.583;28;00000000002;     32.167;1;00000000001;     15.333;00000000001;     16.833;  00000000002;00000000000;00000000000;00000000003;00000000005;7;     38.417;          3;23;00000000001;00000000002;00000000000;00000000001;00000000002;00000000003;00000000000;00000000000;00000000000;00000000001;00000000000;00000000000;00000000002;00000000002;1;            4.083;00000000002;00000000001;00000002524;00000000028;00000000022;00000000006;00000000000;00000000011;     23.667;00000000713;00000000010;00000000010;00000000002;00000000002;  00000000001;00000000001;00000000001;00000000001;00000000000;00000000000;00000000001;00000000001;00000000000;00000000000;00000000001;00000000001;         13;         13;1;          3;            3;1;00000000003;00000000003;1;00000000016;00000000016;1;00000000001;00000000001;1;00000000003;00000000000;10;00000000002;00000000000;4;00000000006;00000000000;7;          1;         12;19;  1.511;
R;2011;410;060;688;  ;000;23983;Donald, Luke;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:30;069;003;  T3;003;  T3;;  00000000000;  2;          4;7;         11;          3;14;;;              3;010;00000000323;26;00000000578;00000000002;20;00000003948;00000000014;26;          3;00000000007;  19;00000000004;00000000002;;000;;000;;000;;00000000000;         18.333;001;         62.000;002;         87.083;002;        269.583;006;  ;;;;     15.000;          1;     15.000;          1;     69.667;          3;     15.917;          1;    114.500;          2;;;00000000018;  00000000013;10;        652.083;00000000018;  17;00000000011;    437.000;27;00000000007;    215.083;3;00000000005;    179.333;00000000002;     35.750;  00000000002;00000000000;00000000000;00000000002;00000000005;22;     20.417;          4;4;00000000002;00000000004;00000000000;00000000000;00000000000;00000000001;00000000001;00000000002;00000000001;00000000002;00000000000;00000000000;00000000001;00000000002;12;           10.333;00000000002;00000000000;00000000000;00000000030;00000000022;00000000006;00000000000;00000000012;     18.917;00000000584;00000000012;00000000012;00000000002;00000000002;  00000000002;00000000000;00000000001;00000000001;00000000002;00000000002;00000000000;00000000000;00000000001;00000000001;00000000000;00000000000;         16;         14;29;          4;            4;1;00000000005;00000000003;16;00000000020;00000000018;11;00000000002;00000000000;17;00000000002;00000000000;10;00000000001;00000000000;4;00000000005;00000000000;7;;         10;25;  .503-;
R;2011;410;060;688;  ;000;24357;Choi, K.J.;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:40;070;003;  T3;003;  T3;;  00000000000;  2;          4;7;         11;          2;5;          1;;              3;010;00000000305;96;00000000557;00000000002;29;00000003858;00000000014;29;          1;00000000007;  19;00000000004;00000000002;;000;;000;         64.333;002;         64.333;00000000002;         16.000;001;         80.083;003;         41.167;002;        222.750;004;  ;;;;;;;;    113.167;          1;;;     57.167;          1;    230.167;          3;00000000018;  00000000006;30;        889.417;00000000018;  29;00000000012;    424.333;26;00000000005;    400.500;29;00000000004;    287.333;00000000001;    113.167;  00000000001;00000000001;00000000000;00000000009;00000000012;3;    138.583;         12;20;00000000007;00000000008;00000000000;00000000000;00000000001;00000000002;00000000004;00000000004;00000000002;00000000004;00000000002;00000000002;00000000001;00000000002;12;           17.583;00000000002;00000000002;00000000775;00000000023;00000000010;00000000009;00000000000;00000000007;     10.417;00000000901;00000000009;00000000009;00000000001;00000000001;  00000000001;00000000001;00000000001;00000000001;00000000002;00000000002;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;         11;         11;1;          3;            3;1;00000000004;00000000004;1;00000000014;00000000014;1;00000000004;00000000001;14;00000000000;00000000000;;00000000004;00000000001;3;00000000001;00000000000;7;          2;          9;8;  1.869;
R;2011;410;060;688;  ;000;24502;Scott, Adam;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:10;068;006;  T6;006;  T6;;  00000000000;  2;          3;14;         14;          1;2;;;              1;002;00000000322;29;00000000602;00000000002;10;00000004125;00000000014;9;          4;00000000008;  10;00000000003;00000000003;;000;;000;         26.167;001;         26.167;00000000001;         62.833;003;         30.083;001;         23.333;001;        193.750;005;  ;;;;     28.583;          1;     28.583;          1;     25.750;          1;     85.167;          3;;;     81.833;          1;00000000018;  00000000016;1;        571.667;00000000018;  8;00000000011;    336.167;14;00000000006;    221.333;10;00000000003;     85.167;00000000003;    136.167;  00000000002;00000000000;00000000000;00000000001;00000000002;12;     10.417;          1;15;00000000001;00000000002;00000000000;00000000000;00000000000;00000000001;00000000000;00000000000;00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;;  ;00000000000;00000000000;00000000000;00000000032;00000000029;00000000004;00000000000;00000000014;     31.083;00000000680;00000000012;00000000012;00000000001;00000000001;  00000000000;00000000000;00000000000;00000000000;00000000003;00000000003;00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;         13;         13;1;          4;            4;1;00000000004;00000000004;1;00000000017;00000000017;1;00000000003;00000000001;10;00000000000;00000000000;;00000000003;00000000000;4;00000000009;00000000000;7;          1;         15;23;   .994;
R;2011;410;060;688;  ;000;24663;Yang, Y.E.;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;11:30;072;029;  29;029;  29;;  00000000000;  2;          2;21;         12;          4;20;;;              4;017;00000000310;75;00000000563;00000000002;26;00000003888;00000000014;28;          2;00000000010;  4;00000000002;00000000002;         12.500;001;;000;         24.167;001;         36.667;00000000002;         44.250;002;         95.500;003;        189.833;003;        115.333;004;       13.833;          1;;;;;     13.833;          1;     34.167;          2;;;     36.917;          1;;;00000000018;  00000000009;26;        566.500;00000000018;  6;00000000014;    481.583;24;00000000004;     84.917;2;00000000002;     27.583;00000000002;     57.333;  00000000001;00000000001;00000000000;00000000006;00000000009;5;     39.333;          8;3;00000000001;00000000002;00000000001;00000000001;00000000001;00000000002;00000000001;00000000001;00000000002;00000000004;00000000002;00000000002;00000000002;00000000005;16;           25.583;00000000005;00000000000;00000000000;00000000029;00000000017;00000000008;00000000001;00000000010;     18.417;00000000665;00000000015;00000000014;00000000000;00000000000;  00000000001;00000000001;00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;00000000002;00000000000;00000000001;00000000001;         16;         15;20;          4;            2;15;00000000002;00000000002;1;00000000020;00000000017;18;00000000005;00000000001;16;00000000001;00000000000;10;00000000001;00000000000;4;00000000002;00000000000;7;          1;          9;14; 1.024-;
R;2011;410;060;688;  ;000;24781;Mahan, Hunter;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:50;071;002;   2;002;   2;P;  00000000000;  2;          1;25;         15;          2;5;;;              2;005;00000000338;10;00000000575;00000000002;21;00000004114;00000000014;12;          5;00000000010;  4;00000000002;00000000002;;000;;000;         28.250;001;         28.250;00000000001;         81.500;004;         61.333;002;         19.917;001;        266.500;006;  ;;;;     50.500;          1;     50.500;          1;     31.250;          1;     33.000;          1;     14.667;          1;;;00000000018;  00000000014;6;        586.917;00000000018;  10;00000000014;    457.500;20;00000000004;    129.417;6;00000000002;     81.750;00000000002;     47.667;  00000000002;00000000000;00000000000;00000000002;00000000004;12;     29.083;          4;10;00000000001;00000000002;00000000001;00000000001;00000000000;00000000000;00000000001;00000000001;00000000000;00000000002;00000000001;00000000001;00000000001;00000000002;12;           13.000;00000000002;00000000000;00000000000;00000000033;00000000027;00000000003;00000000000;00000000015;     36.833;00000000694;00000000012;00000000012;00000000002;00000000002;  00000000001;00000000000;00000000003;00000000003;00000000002;00000000000;00000000001;00000000000;00000000000;00000000000;00000000001;00000000001;         15;         14;22;          7;            4;14;00000000007;00000000003;23;00000000022;00000000018;26;00000000003;00000000000;17;00000000002;00000000000;10;00000000000;00000000000;;00000000006;00000000000;7;;         11;25; 2.094-;
